time,com_ref_x,com_ref_y,com_ref_z,com_x,com_y,com_z,cp_x,cp_y,lfoot_x,lfoot_y,rfoot_x,rfoot_y,push_active,is_falling
0.002,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,-7.898947083351893e-05,0.09561179800966935,0.2415977328208052,-7.898947083351893e-05,0.09561179800966935,0.042360995380079494,0.08051512718050602,-0.0423597928685467,0.09296477319349114,False,False
0.004,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,-7.872827428293782e-05,0.09561007987846078,0.24161112459601938,-3.7737907722604386e-05,0.09534051542655532,0.0423609940637989,0.08050646094939638,-0.042359794219723794,0.0929561093621712,False,False
0.006,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,-7.795455797464516e-05,0.09560500222435543,0.24165076324375043,2.476329712088342e-06,0.09507790816152001,0.04236099035369287,0.08048081200492589,-0.042359798034631455,0.09293046744521835,False,False
0.008,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,-7.668778117348022e-05,0.09559671655241232,0.24171559015010344,4.167919167798997e-05,0.09482382217067363,0.042360984698529905,0.08043886903741587,-0.042359803864371846,0.09288853579582773,False,False
0.01,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,-7.494683436618207e-05,0.09558537045686658,0.24180457594148125,7.989568636352677e-05,0.09457809769199407,0.04236097749610049,0.08038129948067138,-0.042359811310439664,0.09283098152395143,False,False
0.012,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,-7.275005805573752e-05,0.09557110760361576,0.24191671998133446,0.00011714993014068218,0.09434057004545231,0.042360969097598504,0.08030875012142394,-0.04235982002041503,0.09275845110557022,False,False
0.014,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,-7.011526070250581e-05,0.09555406772273932,0.2420510498576836,0.00015346519469928153,0.09411107038488646,0.042360959811685896,0.08022184769067939,-0.042359829683966295,0.0926715709738466,False,False
0.016,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,-6.705973585989028e-05,0.0955343866103289,0.2422066208632777,0.0001888639513897233,0.09388942640394285,0.042360949908261045,0.0801211994375885,-0.04235984002914324,0.09257094809277888,False,False
0.018000000000000002,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,-6.360027854692501e-05,0.09551219613891779,0.24238251547007802,0.0002233679132760819,0.09367546299412138,0.04236093962195019,0.08000739368643178,-0.04235985081894136,0.09245717051395193,False,False
0.020000000000000004,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,-5.9753200896863126e-05,0.09548762427581371,0.24257784279959657,0.0002569980748240289,0.09346900285794187,0.04236092915534005,0.07988100037728565,-0.04235986184811992,0.09233080791695326,False,False
0.022000000000000006,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,-5.553434712017857e-05,0.09546079510867835,0.24279173809047555,0.0002897747493320944,0.09326986707898983,0.04236091868196861,0.07974257159091402,-0.04235987294025717,0.09219241213400138,False,False
0.024000000000000007,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,-5.095910781849412e-05,0.09543182887772796,0.24302336216455792,0.00032171760421365026,0.09307787565065899,0.04236090834909001,0.07959264205840638,-0.04235988394502692,0.09204251765930906,False,False
0.02600000000000001,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,-4.604243368421982e-05,0.09540084201395911,0.24327190089258122,0.00035284569423394243,0.09289284796532925,0.04236089828022882,0.07943172965606235,-0.042359894735681795,0.09188164214368436,False,False
0.02800000000000001,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,-4.079884861886206e-05,0.09536794718283541,0.24353656466051316,0.0003831774928030345,0.09271460326581642,0.04236088857753749,0.07926033588600366,-0.04235990520672994,0.09171028687485092,False,False
0.030000000000000013,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,-3.524246230131622e-05,0.09533325333289909,0.24381658783744894,0.0004127309214245967,0.09254296106086074,0.042360879323970146,0.0790789463429743,-0.04235991527179137,0.09152893724395084,False,False
0.032000000000000015,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,-2.938698223585215e-05,0.0952968657488018,0.24411122824589626,0.00044152337739376065,0.09237774150643152,0.04236087058528567,0.0788880311677711,-0.04235992486162268,0.09133806319867338,False,False
0.034000000000000016,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,-2.3245725307976374e-05,0.09525888610827743,0.24441976663518913,0.00046957175983612637,0.0922187657545967,0.04236086241189079,0.07868804548773167,-0.04235993392229836,0.09113811968343782,False,False
0.03600000000000002,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,-1.683162887471929e-05,0.09521941254260724,0.24474150615869578,0.0004968924941763213,0.09206585627165943,0.04236085484053502,0.07847942984468761,-0.04235994241353797,0.09092954706703962,False,False
0.03800000000000002,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,-1.0157261414672508e-05,0.09517853970015526,0.24507577185541576,0.0005235015551205698,0.09191883712724397,0.042360847895866964,0.07826261061077758,-0.04235995030716947,0.09071277155815537,False,False
0.04000000000000002,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,-3.234832761531705e-06,0.0951363588125777,0.24542191013649386,0.0005494144882343613,0.09177753425593564,0.0423608415918619,0.07803800039249799,-0.042359957585718956,0.09048820560908552,False,False
0.04200000000000002,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,3.923796056206999e-06,0.09509295776333526,0.24577928827712384,0.0005746464301931465,0.09164177569306581,0.04236083593312961,0.07780599842335603,-0.0423599642411185,0.09025624830810049,False,False
0.044000000000000025,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,1.1307103348227974e-05,0.09504842115816221,0.24614729391425788,0.0005992121277812812,0.09151139178616055,0.04236083091611052,0.0775669909454762,-0.04235997027352341,0.09001728576074135,False,False
0.04600000000000003,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,1.8903897647853877e-05,0.09500283039716835,0.24652533455049064,0.0006231259557092423,0.09138621538351457,0.04236082653016864,0.07732135158049745,-0.04235997569023123,0.08977169146041451,False,False
0.04800000000000003,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,2.6703308931062177e-05,0.09495626374827343,0.24691283706443928,0.00064640193331828,0.09126608200131003,0.042360822758587956,0.07706944169008739,-0.042359980504695846,0.08951982664860529,False,False
0.05000000000000003,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,3.469478015118014e-05,0.09490879642169382,0.24730924722790404,0.0006690537402367828,0.0911508299706408,0.042360819579479875,0.07681161072638648,-0.04235998473562904,0.08926204066502604,False,False
0.05200000000000003,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,4.286805907238692e-05,0.09486050064522289,0.24771402923005129,0.0006910947310504304,0.09104030056572815,0.0423608169666074,0.07654819657268544,-0.042359988406183796,0.08899867128800089,False,False
0.054000000000000034,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,5.1213190386120706e-05,0.09481144574006423,0.24812666520883134,0.0007125379490450082,0.09093433811459438,0.042360814890133,0.07627952587462711,-0.04235999154321321,0.08873004506537965,False,False
0.056000000000000036,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,5.972050809552926e-05,0.09476169819699722,0.24854665478980822,0.0007333961390780251,0.0908327900933629,0.04236081331729491,0.0760059143622146,-0.04235999417659954,0.088456477636263,False,False
0.05800000000000004,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,6.838062815377244e-05,0.09471132175267036,0.24897351463255307,0.0007536817596320129,0.090735507205331,0.04236081221301769,0.0757276671628973,-0.04235999633864799,0.08817827404381036,False,False
0.06000000000000004,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,7.718444134301488e-05,0.09466037746583511,0.24940677798472508,0.0007734069941005082,0.09064234344588833,0.04236081154046211,0.07544507910599697,-0.04235999806354073,0.0878957290393935,False,False
0.06200000000000004,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,8.612310638169344e-05,0.09460892379334879,0.24984599424393986,0.0007925837613543253,0.09055315615431501,0.04236081126151827,0.07515843501872728,-0.0423599993868463,0.08760912737834932,False,False
0.06400000000000004,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,9.518804324825189e-05,0.0945570166657891,0.25029072852750456,0.0008112237256340609,0.09046780605342995,0.042360811337247055,0.0748680100140509,-0.042360000345080244,0.08731874410757644,False,False
0.06600000000000004,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,0.00010437092671044783,0.0945047095625385,0.2507405612500784,0.0008293383058110136,0.09038615727800896,0.042360811728273585,0.07457406977061205,-0.042360000975313235,0.08702484484521222,False,False
0.06800000000000005,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,0.00011366368004990137,0.09445205358620734,0.25119508770929955,0.0008469386840584129,0.09030807739286416,0.042360812395136345,0.07427687080497078,-0.04236000131482254,0.0867276860526191,False,False
0.07000000000000005,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,0.0001230584689721456,0.09439909753628004,0.251653917679402,0.0008640358139707254,0.09023343740140057,0.04236081329859564,0.07397666073636174,-0.042360001400783914,0.08642751529890083,False,False
0.07200000000000005,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,0.00013254769569314966,0.09434588798187775,0.2521166750128325,0.0008806404281676578,0.09016211174543758,0.04236081439990488,0.07367367854419027,-0.042360001270000114,0.0861245715181628,False,False
0.07400000000000005,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,0.00014212399319372328,0.09429246933354321,0.25258299724986344,0.0008967630454174481,0.09009397829703573,0.042360815661047074,0.07336815481847231,-0.04236000095866367,0.08581908525972248,False,False
0.07600000000000005,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,0.00015178021963390618,0.09423888391396405,0.2530525352361834,0.0009124139773117471,0.09002891834302817,0.04236081704494018,0.07306031200341855,-0.04236000050215054,0.08551127893147074,False,False
0.07800000000000006,-8.375234137551861e-05,0.09562099345491229,0.24156140481586527,0.00016150945291966862,0.09418517202755897,0.2535249527484388,0.0009276033345226383,0.0899668165629085,0.042360818515613505,0.07275036463435587,-0.0423599999348423,0.08520136703657692,False,False
